PersonIdCode,PersonNumber,FirstName,LastName,GenderAsString,DateOfBirth,Age,AgeCategory,AgeCategoryText,NativeLanguage,CantonAbbreviation,CantonName,CouncilAbbreviation,DateElection,DateJoining,ParlGroupAbbreviation,ParlGroupName,ParlGroupFunctionText,PartyAbbreviation,PartyName,FirstSession,FirstSessionDate,Seniority,TotalWords,NbrSessions,TotalInterventions,InterventionPerSession,ParlPosX,ParlPosY
3045,4143,Rebecca Ana,Ruiz,f,04.02.1982,34,2,30-39,F,VD,Vaud,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,S,Groupe socialiste,Membre,PSS,Parti socialiste suisse,4915,2014-09-08,843,27010,12,50,4.166666666666667,246.5,472.8
3046,4144,Thomas,Matter,m,23.03.1966,50,4,50-59,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,4914,2014-06-02,941,10191,13,82,6.307692307692308,139.3,119.8
3047,4145,Werner,Hösli,m,30.08.1961,55,4,50-59,D,GL,Glaris,CE,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,4915,2014-09-08,843,40175,12,90,7.5,683,322
3051,4149,Christine,Häsler,f,11.01.1963,53,4,50-59,D,BE,Berne,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,G,Groupe des Verts,Membre,PES,Parti écologiste suisse,4920,2015-09-07,479,4950,7,20,2.8571428571428568,227,323.5
3052,4151,Josef,Dittli,m,11.04.1957,59,4,50-59,D,UR,Uri,CE,2015-10-18T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5002,2016-02-29,304,8686,5,28,5.6,653.8,223.9
3053,4153,Peter,Hegglin,m,25.12.1960,55,4,50-59,D,ZG,Zoug,CE,2015-10-18T00:00:00,2015-11-30T00:00:00,C,Groupe PDC,Membre,PDC,Parti démocrate-chrétien suisse,5001,2015-11-30,395,9272,6,25,4.166666666666667,624.8,405.2
3054,4152,Hans,Wicki,m,18.02.1964,52,4,50-59,D,NW,Nidwald,CE,2015-10-18T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5002,2016-02-29,304,3577,5,18,3.6,672.9,356.9
3055,4154,Jean-Luc,Addor,m,22.04.1964,52,4,50-59,F,VS,Valais,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5001,2015-11-30,395,3753,6,28,4.666666666666667,253.8,100.4
3056,4180,Thomas,Ammann,m,13.07.1964,52,4,50-59,D,SG,St-Gall,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,C,Groupe PDC,Membre,PDC,Parti démocrate-chrétien suisse,5004,2016-05-30,213,990,3,3,1.0,111.4,400.3
3057,4155,Beat,Arnold,m,24.04.1978,38,2,30-39,D,UR,Uri,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5002,2016-02-29,304,604,5,3,0.6,279.6,199.7
3058,4184,Sibel,Arslan,f,23.06.1980,36,2,30-39,Tr,BS,Bâle-Ville,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,G,Groupe des Verts,Membre,BastA,Grüne (Basels starke Alternative),5002,2016-02-29,304,7530,5,26,5.2,195.5,339.1
3059,4187,Philippe,Bauer,m,09.04.1962,54,4,50-59,F,NE,Neuchâtel,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5001,2015-11-30,395,9046,6,24,4.0,138.1,170.9
3060,4182,Claude,Béglé,m,04.12.1949,66,5,60-69,F,VD,Vaud,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,C,Groupe PDC,Membre,PDC,Parti démocrate-chrétien suisse,5001,2015-11-30,395,10769,6,32,5.333333333333333,137.7,440.1
3061,4188,Frédéric,Borloz,m,22.04.1966,50,4,50-59,F,VD,Vaud,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5001,2015-11-30,395,2419,6,4,0.6666666666666666,118.7,196.4
3062,4156,Michaël,Buffat,m,27.09.1979,37,2,30-39,F,VD,Vaud,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5001,2015-11-30,395,1347,6,6,1.0,246.1,137.8
3063,4157,Manfred,Bühler,m,10.04.1979,37,2,30-39,F,BE,Berne,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5004,2016-05-30,213,1143,3,5,1.6666666666666667,270.8,97.2
3064,4158,Thomas,Burgherr,m,01.08.1962,54,4,50-59,D,AG,Argovie,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5005,2016-09-12,108,1435,2,9,4.5,276.1,165.4
3065,4189,Thierry,Burkart,m,21.08.1975,41,3,40-49,D,AG,Argovie,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5002,2016-02-29,304,4572,5,13,2.6,325.1,258.8
3066,4200,Duri,Campell,m,05.04.1963,53,4,50-59,RM,GR,Grisons,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,BD,Groupe BD,Membre,PBD,Parti bourgeois-démocratique suisse,5002,2016-02-29,304,1231,5,8,1.6,161.2,341.4
3067,4159,Marco,Chiesa,m,10.10.1974,42,3,40-49,I,TI,Tessin,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5003,2016-04-25,248,1177,4,6,1.5,190.8,124.8
3068,4201,Denis,de la Reussille,m,24.10.1960,56,4,50-59,F,NE,Neuchâtel,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,G,Groupe des Verts,Membre,PdT,Parti Suisse du travail,5001,2015-11-30,395,4869,6,11,1.8333333333333333,280,410.6
3069,4160,Marcel,Dettling,m,01.02.1981,35,2,30-39,D,SZ,Schwyz,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5002,2016-02-29,304,1158,5,8,1.6,151.3,208.5
3070,4190,Marcel,Dobler,m,29.08.1980,36,2,30-39,D,SG,St-Gall,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5002,2016-02-29,304,2445,5,8,1.6,111,210.5
3071,4195,Laurence,Fehlmann Rielle,f,11.09.1955,61,5,60-69,F,GE,Genève,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,S,Groupe socialiste,Membre,PSS,Parti socialiste suisse,5001,2015-11-30,395,6772,6,17,2.833333333333333,262.4,476.8
3072,4185,Jonas,Fricker,m,30.03.1977,39,2,30-39,D,AG,Argovie,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,G,Groupe des Verts,Membre,PES,Parti écologiste suisse,5002,2016-02-29,304,6346,5,21,4.2,201.9,353.8
3073,4191,Benoît,Genecand,m,28.01.1964,52,4,50-59,F,GE,Genève,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5002,2016-02-29,304,2250,5,7,1.4,357.5,260.4
3074,4161,Andreas,Glarner,m,09.10.1962,54,4,50-59,D,AG,Argovie,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5004,2016-05-30,213,2991,3,22,7.333333333333332,264.7,202.6
3075,4181,Andrea,Gmür-Schönenberger,f,17.07.1964,52,4,50-59,D,LU,Lucerne,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,C,Groupe PDC,Membre,PDC,Parti démocrate-chrétien suisse,5002,2016-02-29,304,2589,5,12,2.4,104.6,385.6
3076,4162,Franz,Grüter,m,29.07.1963,53,4,50-59,D,LU,Lucerne,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5002,2016-02-29,304,2063,5,18,3.6,135.3,238.2
3077,4196,Tim,Guldimann,m,19.09.1950,66,5,60-69,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,S,Groupe socialiste,Membre,PSS,Parti socialiste suisse,5002,2016-02-29,304,1809,5,9,1.8,167.6,510.6
3078,4163,Erich,Hess,m,25.03.1981,35,2,30-39,D,BE,Berne,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5002,2016-02-29,304,1252,5,9,1.8,175.4,233.7
3079,4192,Hermann,Hess,m,22.12.1951,64,5,60-69,D,TG,Thurgovie,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,0,0,0,0,0,0,0.0,98.5,239.4
3080,4164,Christian,Imark,m,29.01.1982,34,2,30-39,D,SO,Soleure,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5001,2015-11-30,395,1740,6,12,2.0,277.4,131.2
3081,4165,Barbara,Keller-Inhelder,f,24.08.1968,48,3,40-49,D,SG,St-Gall,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,0,0,0,0,0,0,0.0,227,285.5
3082,4166,Roger,Köppel,m,21.03.1965,51,4,50-59,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5001,2015-11-30,395,3541,6,26,4.333333333333333,201.5,158.5
3083,4183,Géraldine,Marchand-Balet,f,18.01.1971,45,3,40-49,F,VS,Valais,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,C,Groupe PDC,Membre,PDC,Parti démocrate-chrétien suisse,5002,2016-02-29,304,2562,5,7,1.4,128.1,427.4
3084,4197,Min Li,Marti,f,01.06.1974,42,3,40-49,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,S,Groupe socialiste,Membre,PSS,Parti socialiste suisse,5002,2016-02-29,304,2680,5,15,3.0,295.5,412.6
3085,4167,Magdalena,Martullo-Blocher,f,13.08.1969,47,3,40-49,D,GR,Grisons,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5002,2016-02-29,304,2697,5,26,5.2,198.8,82.8
3086,4186,Lisa,Mazzone,f,25.01.1988,28,1,20-29,F,GE,Genève,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,G,Groupe des Verts,Membre,PES,Parti écologiste suisse,5001,2015-11-30,395,18482,6,46,7.666666666666668,264.4,407.6
3087,4198,Mattea,Meyer,f,09.11.1987,29,1,20-29,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,S,Groupe socialiste,Membre,PSS,Parti socialiste suisse,5001,2015-11-30,395,3012,6,29,4.833333333333333,243.3,436.1
3088,4193,Philippe,Nantermod,m,27.03.1984,32,2,30-39,F,VS,Valais,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5002,2016-02-29,304,11825,5,32,6.4,104.4,224.8
3089,4168,Jacques,Nicolet,m,24.10.1965,51,4,50-59,F,VD,Vaud,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5001,2015-11-30,395,1876,6,8,1.3333333333333333,176.5,134.1
3090,4169,Pierre-André,Page,m,19.04.1960,56,4,50-59,F,FR,Fribourg,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5001,2015-11-30,395,2230,6,8,1.3333333333333333,230.4,142.9
3091,4170,Franz,Ruppen,m,24.02.1971,45,3,40-49,D,VS,Valais,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5002,2016-02-29,304,2583,5,4,0.8,227.2,183
3092,4172,Werner,Salzmann,m,05.11.1962,54,4,50-59,D,BE,Berne,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5001,2015-11-30,395,3926,6,19,3.1666666666666665,152.3,109.7
3094,4199,Priska,Seiler Graf,f,29.08.1968,48,3,40-49,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,S,Groupe socialiste,Membre,PSS,Parti socialiste suisse,5001,2015-11-30,395,2585,6,9,1.5,228.2,428.5
3095,4173,Sandra,Sollberger,f,27.10.1973,43,3,40-49,D,BL,Bâle-Campagne,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5002,2016-02-29,304,1252,5,19,3.8,210.2,243.3
3096,4174,Barbara,Steinemann,f,18.06.1976,40,3,40-49,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5005,2016-09-12,108,1864,2,6,3.0,185.8,219.1
3097,4175,Mauro,Tuena,m,25.01.1972,44,3,40-49,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5002,2016-02-29,304,2263,5,27,5.4,235.7,217.3
3098,4176,Hans-Ueli,Vogt,m,05.12.1969,46,3,40-49,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5001,2015-11-30,395,3469,6,27,4.5,201.7,256.6
3099,4177,Bruno,Walliser,m,11.04.1966,50,4,50-59,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,0,0,0,0,0,0,0.0,161.3,267.7
3100,4194,Laurent,Wehrli,m,04.06.1965,51,4,50-59,F,VD,Vaud,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5002,2016-02-29,304,7318,5,17,3.4,91.1,271
3101,4178,Claudio,Zanetti,m,16.06.1967,49,3,40-49,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5003,2016-04-25,248,708,4,5,1.25,259.6,169.4
3102,4179,David,Zuberbühler,m,20.02.1979,37,2,30-39,D,AR,Appenzell Rh.-Ext.,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,V,Groupe de l'Union démocratique du Centre,Membre,UDC,Union Démocratique du Centre,5002,2016-02-29,304,730,5,5,1.0,283.5,232.9
3103,4202,Regine,Sauter,f,16.04.1966,50,4,50-59,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5002,2016-02-29,304,4839,5,24,4.8,94.5,255.6
3104,4203,Angelo,Barrile,m,22.08.1976,40,3,40-49,D,ZH,Zurich,CN,2015-10-18T00:00:00,2015-12-08T00:00:00,S,Groupe socialiste,Membre,PSS,Parti socialiste suisse,5001,2015-11-30,395,2996,6,11,1.8333333333333333,289.1,514.6
3105,4204,Beat,Rieder,m,12.02.1963,53,4,50-59,D,VS,Valais,CE,2015-11-01T00:00:00,2015-11-30T00:00:00,C,Groupe PDC,Membre,PDC,Parti démocrate-chrétien suisse,5002,2016-02-29,304,9134,5,30,6.0,653.5,386.3
3106,4205,Beat,Vonlanthen,m,08.04.1957,59,4,50-59,D,FR,Fribourg,CE,2015-11-08T00:00:00,2015-11-30T00:00:00,C,Groupe PDC,Membre,PDC,Parti démocrate-chrétien suisse,5002,2016-02-29,304,10091,5,30,6.0,608.1,410
3107,4206,Erich,Ettlin,m,30.05.1962,54,4,50-59,D,OW,Obwald,CE,2015-11-15T00:00:00,2015-11-30T00:00:00,C,Groupe PDC,Membre,PDC,Parti démocrate-chrétien suisse,5001,2015-11-30,395,7923,6,23,3.8333333333333335,627.4,441.5
3108,4207,Damian,Müller,m,25.10.1984,32,2,30-39,D,LU,Lucerne,CE,2015-11-15T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5002,2016-02-29,304,6171,5,25,5.0,665,237.8
3109,4208,Matthias Samuel,Jauslin,m,20.04.1962,54,4,50-59,D,AG,Argovie,CN,2015-11-22T00:00:00,2015-11-30T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5001,2015-11-30,395,5315,6,44,7.333333333333332,127.7,182.8
3110,4209,Hans-Ulrich,Bigler,m,05.04.1958,58,4,50-59,D,ZH,Zurich,CN,2015-11-22T00:00:00,2015-12-08T00:00:00,RL,Groupe libéral-radical,Membre,PLR,PLR.Les Libéraux-Radicaux,5001,2015-11-30,395,3300,6,23,3.8333333333333335,88.4,286.7
3604,4108,Isabelle,Chevalley,f,13.04.1972,44,3,40-49,F,VD,Vaud,CN,2015-10-18T00:00:00,2015-11-30T00:00:00,GL,Groupe vert'libéral,Membre,pvl,Parti vert'libéral,4901,2011-12-05,1851,38441,26,122,4.6923076923076925,176,376.9
