,Active,AdditionalActivity,AdditionalMandate,BirthPlace_Canton,BirthPlace_City,Canton,CantonAbbreviation,CantonName,Citizenship,Council,CouncilAbbreviation,CouncilName,DateElection,DateJoining,DateLeaving,DateOath,DateOfBirth,DateOfDeath,DateResignation,FirstName,GenderAsString,ID,IdPredecessor,Language,LastName,Mandates,MaritalStatus,MaritalStatusText,MilitaryRank,MilitaryRankText,Modified,NumberOfChildren,OfficialName,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,ParlGroupName,ParlGroupNumber,Party,PartyAbbreviation,PartyName,PersonIdCode,PersonNumber
1296,false,,,,,23,VS,Valais,Fully (VS),1,CN,Conseil national,1943-12-06T00:00:00,1943-12-06T00:00:00,1947-11-30T00:00:00,1943-12-06T00:00:00,1886-08-05T00:00:00,1965-10-25T00:00:00,1947-11-30T00:00:00,Henri,m,1754,,FR,Carron,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1754
1297,false,,,,,25,GE,Genève,Genève (GE),1,CN,Conseil national,1881-12-05T00:00:00,1881-12-05T00:00:00,1889-01-28T00:00:00,1881-12-05T00:00:00,1813-04-03T00:00:00,1889-01-28T00:00:00,1889-01-28T00:00:00,Antoine,m,1755,,FR,Carteret,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1755
1298,false,,,,,18,GR,Grisons,"Pratval (GR),Latsch (GR)",1,CN,Conseil national,1893-12-04T00:00:00,1893-12-04T00:00:00,1896-12-06T00:00:00,1893-12-04T00:00:00,1854-08-06T00:00:00,1909-02-17T00:00:00,1896-12-06T00:00:00,Johann Anton jun.,m,1756,,FR,Casparis,,,,,,2015-05-17T21:18:19.387,,Casparis Johann Anton jun.,,,,,,,,,,1756
1299,false,,,,,18,GR,Grisons,Pratval (GR),1,CN,Conseil national,1872-12-02T00:00:00,1872-12-02T00:00:00,1875-12-05T00:00:00,1872-12-02T00:00:00,1808-05-14T00:00:00,1877-12-16T00:00:00,1875-12-05T00:00:00,Johann Anton sen.,m,1757,,FR,Casparis,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1757
1300,false,,,,,10,FR,Fribourg,"Gruyères (FR),Fribourg (FR)",2,CE,Conseil des Etats,1848-11-06T00:00:00,1848-11-06T00:00:00,1850-03-01T00:00:00,1848-11-06T00:00:00,1805-11-18T00:00:00,1873-11-06T00:00:00,1850-03-01T00:00:00,André,m,1758,,FR,Castella,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1758
1301,false,,,,,25,GE,Genève,Genève (GE),1,CN,Conseil national,1848-11-06T00:00:00,1848-11-06T00:00:00,1851-11-30T00:00:00,1848-11-06T00:00:00,1804-11-11T00:00:00,1871-04-26T00:00:00,1851-11-30T00:00:00,Jean-Jacques,m,1759,,FR,Castoldi,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1759
1302,false,,,,,27,TI,Tessin,Sonogno (TI),1,CN,Conseil national,1917-12-03T00:00:00,1917-12-03T00:00:00,1922-12-03T00:00:00,1917-12-03T00:00:00,1866-03-24T00:00:00,1932-07-18T00:00:00,1922-12-03T00:00:00,Giuseppe,m,1760,,FR,Cattori,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1760
1303,false,,,,,22,VD,Vaud,Croy (VD),1,CN,Conseil national,1885-06-01T00:00:00,1885-06-01T00:00:00,1911-12-04T00:00:00,1885-06-01T00:00:00,1847-05-16T00:00:00,1911-12-04T00:00:00,1911-12-04T00:00:00,Jean-F.,m,1761,,FR,Cavat,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1761
1304,false,,,,,27,TI,Tessin,Quinto (TI),99,CF,Conseil fédéral,1940-02-22T00:00:00,1940-02-22T00:00:00,1950-10-15T00:00:00,1940-02-22T00:00:00,1889-06-21T00:00:00,1980-02-22T00:00:00,1950-10-15T00:00:00,Enrico,m,1762,,FR,Celio,,,,,,2015-05-17T21:18:19.387,,Celio Enrico,,,,,,14,PDC,Parti démocrate-chrétien suisse,,1762
1305,false,,,,,27,TI,Tessin,Quinto (TI),99,CF,Conseil fédéral,1966-12-14T00:00:00,1966-12-14T00:00:00,1973-12-31T00:00:00,1966-12-14T00:00:00,1914-02-12T00:00:00,1995-12-29T00:00:00,1973-12-31T00:00:00,Nello,m,1763,,FR,Celio,,,,,,2015-05-17T21:18:19.387,,Celio Nello,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,,1763
1306,false,,,,,27,TI,Tessin,Lamone (TI),1,CN,Conseil national,1926-11-01T00:00:00,1926-11-01T00:00:00,1931-12-06T00:00:00,1926-11-01T00:00:00,1872-10-22T00:00:00,1958-10-27T00:00:00,1931-12-06T00:00:00,Carlo,m,1764,,FR,Censi,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1764
1307,false,,,,,27,TI,Tessin,Lamone (TI),1,CN,Conseil national,1902-12-01T00:00:00,1902-12-01T00:00:00,1908-12-06T00:00:00,1902-12-01T00:00:00,1837-07-21T00:00:00,1910-08-14T00:00:00,1908-12-06T00:00:00,Emilio,m,1765,,FR,Censi,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1765
1308,false,,,,,2,BE,Berne,Delémont (JU),1,CN,Conseil national,1928-12-03T00:00:00,1928-12-03T00:00:00,1939-12-03T00:00:00,1928-12-03T00:00:00,1866-09-22T00:00:00,1947-01-01T00:00:00,1939-12-03T00:00:00,Joseph,m,1766,,FR,Ceppi,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1766
1309,false,,,,,22,VD,Vaud,Vevey (VD),1,CN,Conseil national,1893-12-04T00:00:00,1893-12-04T00:00:00,1899-12-03T00:00:00,1893-12-04T00:00:00,1832-11-16T00:00:00,1905-01-07T00:00:00,1899-12-03T00:00:00,Paul-J.,m,1767,,FR,Cérésole,,,,,,2015-05-17T21:18:19.387,,Cérésole,,,,,,1440,Lib*,Libéral,,1767
1310,false,,,,,24,NE,Neuchâtel,Fontaines (NE),2,CE,Conseil des Etats,1853-07-04T00:00:00,1853-07-04T00:00:00,1854-07-01T00:00:00,1853-07-04T00:00:00,1801-05-05T00:00:00,1881-05-20T00:00:00,1854-07-01T00:00:00,Aimé,m,1768,,FR,Challandes,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1768
1311,false,,,,,25,GE,Genève,Genève (GE),1,CN,Conseil national,1872-12-02T00:00:00,1872-12-02T00:00:00,1878-12-01T00:00:00,1872-12-02T00:00:00,1811-05-11T00:00:00,1893-08-06T00:00:00,1878-12-01T00:00:00,Jean-Jacques,m,1769,,FR,Challet-Venel,,,,,,2015-05-17T21:18:19.387,,Challet-Venel,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,,1769
1312,false,,,,,25,GE,Genève,Genève (GE),1,CN,Conseil national,1875-12-06T00:00:00,1875-12-06T00:00:00,1878-12-01T00:00:00,1875-12-06T00:00:00,1823-03-23T00:00:00,1886-03-02T00:00:00,1878-12-01T00:00:00,Charles-L.,m,1770,,FR,Chalumeau,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1770
1313,false,,,,,22,VD,Vaud,Ollon (VD),1,CN,Conseil national,1957-12-02T00:00:00,1957-12-02T00:00:00,1962-12-08T00:00:00,1957-12-02T00:00:00,1901-05-26T00:00:00,1962-12-08T00:00:00,1962-12-08T00:00:00,Jacques,m,1771,,FR,Chamorel,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1771
1314,false,,,,,22,VD,Vaud,Ollon (VD),2,CE,Conseil des Etats,1931-12-01T00:00:00,1931-12-01T00:00:00,1943-06-01T00:00:00,1931-12-01T00:00:00,1879-06-28T00:00:00,1966-12-16T00:00:00,1943-06-01T00:00:00,Louis,m,1772,,FR,Chamorel,,,,,,2015-05-17T21:18:19.387,,Chamorel Louis,,,,,,,,,,1772
1315,false,,,,,10,FR,Fribourg,Estavayer-le-Lac (FR),1,CN,Conseil national,1863-12-07T00:00:00,1863-12-07T00:00:00,1883-04-25T00:00:00,1863-12-07T00:00:00,1833-11-15T00:00:00,1883-04-25T00:00:00,1883-04-25T00:00:00,Fr. Laurent,m,1773,,FR,Chaney,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1773
1316,false,,,,,23,VS,Valais,Monthey (VS),2,CE,Conseil des Etats,1898-06-06T00:00:00,1898-06-06T00:00:00,1902-10-05T00:00:00,1898-06-06T00:00:00,1854-03-05T00:00:00,1902-10-05T00:00:00,1902-10-05T00:00:00,Achille,m,1774,,FR,Chappaz,,,,,,2015-05-17T21:18:19.387,,Chappaz,,,,,,,,,,1774
1317,false,,,,,23,VS,Valais,"Salvan (VS),St-Maurice (VS)",1,CN,Conseil national,1887-12-05T00:00:00,1887-12-05T00:00:00,1890-11-30T00:00:00,1887-12-05T00:00:00,1827-09-22T00:00:00,1895-07-22T00:00:00,1890-11-30T00:00:00,Maurice,m,1775,,FR,Chappelet,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1775
1318,false,,,,,23,VS,Valais,Massongex (VS),2,CE,Conseil des Etats,1880-06-07T00:00:00,1880-06-07T00:00:00,1888-03-01T00:00:00,1880-06-07T00:00:00,1827-09-05T00:00:00,1911-02-03T00:00:00,1888-03-01T00:00:00,Joseph,m,1776,,FR,Chappex,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1776
1319,false,,,,,25,GE,Genève,Genève (GE),1,CN,Conseil national,1911-12-04T00:00:00,1911-12-04T00:00:00,1914-12-06T00:00:00,1911-12-04T00:00:00,1861-11-09T00:00:00,1924-05-18T00:00:00,1914-12-06T00:00:00,Victor-Marc,m,1777,,FR,Charbonnet,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1777
1320,false,,,,,10,FR,Fribourg,Riaz (FR),1,CN,Conseil national,1853-01-10T00:00:00,1853-01-10T00:00:00,1863-12-06T00:00:00,1853-01-10T00:00:00,1793-11-02T00:00:00,1882-03-28T00:00:00,1863-12-06T00:00:00,Hubert,m,1778,,FR,Charles,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1778
1321,false,,,,,2,BE,Berne,Rebeuvelier (JU),2,CE,Conseil des Etats,1919-12-01T00:00:00,1919-12-01T00:00:00,1932-02-03T00:00:00,1919-12-01T00:00:00,1865-10-19T00:00:00,1932-02-03T00:00:00,1932-02-03T00:00:00,Paul,m,1779,,FR,Charmillot,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1779
1322,false,,,,,25,GE,Genève,Genève (GE),1,CN,Conseil national,1893-12-04T00:00:00,1893-12-04T00:00:00,1896-12-06T00:00:00,1893-12-04T00:00:00,1844-11-02T00:00:00,1899-11-06T00:00:00,1896-12-06T00:00:00,Louis,m,1780,,FR,Charrière,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1780
1323,false,,,,,10,FR,Fribourg,Estavayer-le-Lac (FR),1,CN,Conseil national,1947-03-11T00:00:00,1947-03-11T00:00:00,1947-11-30T00:00:00,1947-03-11T00:00:00,1885-05-22T00:00:00,1970-10-09T00:00:00,1947-11-30T00:00:00,Charles,m,1781,,FR,Chassot,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1781
1324,false,,,,,10,FR,Fribourg,MORAT (FR),2,CE,Conseil des Etats,1851-12-01T00:00:00,1851-12-01T00:00:00,1853-06-01T00:00:00,1851-12-01T00:00:00,1798-07-03T00:00:00,1859-06-19T00:00:00,1853-06-01T00:00:00,Karl-Fr.,m,1782,,FR,Chatoney,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1782
1325,false,,,,,22,VD,Vaud,Corsier-sur-Vevey (VD),99,CF,Conseil fédéral,1954-12-16T00:00:00,1954-12-16T00:00:00,1966-12-31T00:00:00,1954-12-16T00:00:00,1904-11-17T00:00:00,1977-08-07T00:00:00,1966-12-31T00:00:00,Paul,m,1783,,FR,Chaudet,,,,,,2015-05-17T21:18:19.387,,Chaudet,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,,1783
1326,false,,,,,22,VD,Vaud,"Noville (VD),Rennaz (VD)",1,CN,Conseil national,1875-03-08T00:00:00,1875-03-08T00:00:00,1876-03-04T00:00:00,1875-03-08T00:00:00,1831-07-21T00:00:00,1876-03-04T00:00:00,1876-03-04T00:00:00,Frédéric,m,1784,,FR,Chausson,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1784
1327,false,,,,,22,VD,Vaud,"Noville (VD),Rennaz (VD)",1,CN,Conseil national,1883-06-18T00:00:00,1883-06-18T00:00:00,1899-12-03T00:00:00,1883-06-18T00:00:00,1841-03-02T00:00:00,1901-01-06T00:00:00,1899-12-03T00:00:00,Louis,m,1785,,FR,Chausson,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1785
1328,false,,,,,25,GE,Genève,Bardonnex (GE),1,CN,Conseil national,1967-12-04T00:00:00,1967-12-04T00:00:00,1977-12-16T00:00:00,1967-12-04T00:00:00,1916-07-02T00:00:00,1990-09-25T00:00:00,1977-12-16T00:00:00,André,m,1786,,FR,Chavanne,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1786
1329,false,,,,,22,VD,Vaud,Villeneuve (VD),1,CN,Conseil national,1917-12-03T00:00:00,1917-12-03T00:00:00,1919-11-01T00:00:00,1917-12-03T00:00:00,1864-03-21T00:00:00,1935-12-06T00:00:00,1919-11-01T00:00:00,Henri,m,1787,,FR,Chenaux,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1787
1330,false,,,,,25,GE,Genève,Genève (GE),1,CN,Conseil national,1878-12-02T00:00:00,1878-12-02T00:00:00,1884-11-30T00:00:00,1878-12-02T00:00:00,1822-10-27T00:00:00,1908-01-19T00:00:00,1884-11-30T00:00:00,Arthur,m,1788,,FR,Chenevière,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1788
1331,false,,,,,22,VD,Vaud,Bex (VD),1,CN,Conseil national,1854-12-04T00:00:00,1854-12-04T00:00:00,1857-12-06T00:00:00,1854-12-04T00:00:00,1809-10-26T00:00:00,1876-02-10T00:00:00,1857-12-06T00:00:00,Edouard,m,1789,,FR,Cherix,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1789
1332,false,,,,,22,VD,Vaud,Montherod (VD),99,CF,Conseil fédéral,1973-12-05T00:00:00,1973-12-05T00:00:00,1983-12-31T00:00:00,1973-12-05T00:00:00,1915-02-07T00:00:00,2002-09-08T00:00:00,1983-12-31T00:00:00,Georges-André,m,1790,,FR,Chevallaz,,,,,,2015-05-17T21:18:19.387,,Chevallaz,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,,1790
1333,false,,,,,22,VD,Vaud,Chexbres (VD),1,CN,Conseil national,1955-12-05T00:00:00,1955-12-05T00:00:00,1956-12-01T00:00:00,1955-12-05T00:00:00,1903-02-10T00:00:00,1970-01-05T00:00:00,1956-12-01T00:00:00,Samuel,m,1791,,FR,Chevalley,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1791
1334,false,,,,,27,TI,Tessin,Bellinzona (TI),1,CN,Conseil national,1915-06-07T00:00:00,1915-06-07T00:00:00,1918-12-26T00:00:00,1915-06-07T00:00:00,1859-09-19T00:00:00,1918-12-26T00:00:00,1918-12-26T00:00:00,Alfonso,m,1792,,FR,Chicherio,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1792
1335,false,,,,,25,GE,Genève,Genève (GE),2,CE,Conseil des Etats,1963-12-02T00:00:00,1963-12-02T00:00:00,1971-11-28T00:00:00,1963-12-02T00:00:00,1897-01-28T00:00:00,1995-09-03T00:00:00,1971-11-28T00:00:00,Eric,m,1793,,FR,Choisy,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1793
1336,false,,,,,2,BE,Berne,,1,CN,Conseil national,1901-03-18T00:00:00,1901-03-18T00:00:00,1928-12-02T00:00:00,1901-03-18T00:00:00,1855-07-22T00:00:00,1937-10-24T00:00:00,1928-12-02T00:00:00,Fr.-Joseph,m,1794,,FR,Choquard,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1794
1337,false,,,,,4,UR,Uri,Andermatt (UR),2,CE,Conseil des Etats,1848-11-06T00:00:00,1848-11-06T00:00:00,1861-05-01T00:00:00,1848-11-06T00:00:00,1803-04-08T00:00:00,1870-12-13T00:00:00,1861-05-01T00:00:00,Josef Fidel,m,1795,,FR,Christen,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1795
1338,false,,,,,7,NW,Nidwald,Wolfenschiessen (NW),2,CE,Conseil des Etats,1947-03-26T00:00:00,1947-06-02T00:00:00,1967-04-01T00:00:00,1947-06-02T00:00:00,1895-02-03T00:00:00,1969-07-22T00:00:00,1967-04-01T00:00:00,Werner,m,1796,,FR,Christen,,,,,,2015-05-17T21:18:19.387,,Christen Werner,,,,,,,,,,1796
1339,false,,,,,22,VD,Vaud,Corcelles-près-Payerne (VD),99,CF,Conseil fédéral,1919-12-11T00:00:00,1919-12-11T00:00:00,1928-12-31T00:00:00,1919-12-11T00:00:00,1857-07-31T00:00:00,1942-11-09T00:00:00,1928-12-31T00:00:00,Ernest-L.,m,1797,,FR,Chuard,,,,,,2015-05-17T21:18:19.387,,Chuard,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,,1797
1340,false,,,,,27,TI,Tessin,Leontica (TI),1,CN,Conseil national,1858-07-05T00:00:00,1858-07-05T00:00:00,1860-10-01T00:00:00,1858-07-05T00:00:00,1773-04-22T00:00:00,1868-05-15T00:00:00,1860-10-01T00:00:00,Giacomo,m,1798,,FR,Ciani,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1798
1341,false,,,,,23,VS,Valais,Sembrancher (VS),1,CN,Conseil national,1856-09-15T00:00:00,1856-09-15T00:00:00,1857-12-06T00:00:00,1856-09-15T00:00:00,1798-11-03T00:00:00,1883-03-15T00:00:00,1857-12-06T00:00:00,Maurice,m,1799,,FR,Claivaz,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1799
1342,false,,,,,23,VS,Valais,Mühlebach (VS),2,CE,Conseil des Etats,1947-12-08T00:00:00,1947-12-08T00:00:00,1955-12-04T00:00:00,1947-12-08T00:00:00,1877-09-25T00:00:00,1957-03-28T00:00:00,1955-12-04T00:00:00,Alfred,m,1800,,FR,Clausen,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1800
1343,false,,,,,23,VS,Valais,Mühlebach (VS),2,CE,Conseil des Etats,1878-08-01T00:00:00,1878-08-01T00:00:00,1885-04-01T00:00:00,1878-08-01T00:00:00,1834-03-20T00:00:00,1916-09-04T00:00:00,1885-04-01T00:00:00,Felix-Ignaz,m,1801,,FR,Clausen,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1801
1344,false,,,,,3,LU,Lucerne,"Dagmersellen (LU),Malans (GR)",2,CE,Conseil des Etats,1955-12-05T00:00:00,1955-12-05T00:00:00,1971-11-28T00:00:00,1955-12-05T00:00:00,1897-09-24T00:00:00,1980-10-23T00:00:00,1971-11-28T00:00:00,Christian,m,1802,,FR,Clavadetscher,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1802
1345,false,,,,,23,VS,Valais,Viège (VS),2,CE,Conseil des Etats,1865-07-03T00:00:00,1865-07-03T00:00:00,1868-06-01T00:00:00,1865-07-03T00:00:00,1810-01-29T00:00:00,1872-08-15T00:00:00,1868-06-01T00:00:00,Joseph Anton,m,1803,,FR,Clemenz,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1803
1346,false,,,,,24,NE,Neuchâtel,"Fleurier (NE),Neuchâtel (NE)",2,CE,Conseil des Etats,1963-06-04T00:00:00,1963-06-04T00:00:00,1971-11-28T00:00:00,1963-06-04T00:00:00,1911-05-08T00:00:00,2001-04-26T00:00:00,1971-11-28T00:00:00,Blaise,m,1804,,FR,Clerc,,,,,,2015-05-17T21:18:19.387,,Clerc,,,,,,16,PLD,Parti libéral démocrate,,1804
1347,false,,,,,24,NE,Neuchâtel,"Cornaux (NE),Neuchâtel (NE)",1,CN,Conseil national,1931-12-01T00:00:00,1931-12-01T00:00:00,1933-09-21T00:00:00,1931-12-01T00:00:00,1871-09-10T00:00:00,1933-09-21T00:00:00,1933-09-21T00:00:00,Alfred,m,1805,,FR,Clottu,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1805
1348,false,,,,,24,NE,Neuchâtel,"Cornaux (NE),Neuchâtel (NE),St-Blaise (NE)",1,CN,Conseil national,1951-12-03T00:00:00,1951-12-03T00:00:00,1971-11-28T00:00:00,1951-12-03T00:00:00,1912-08-27T00:00:00,1995-01-25T00:00:00,1971-11-28T00:00:00,Gaston,m,1806,,FR,Clottu,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1806
1349,false,,,,,10,FR,Fribourg,Châtel-St-Denis (FR),1,CN,Conseil national,1951-12-03T00:00:00,1951-12-03T00:00:00,1960-12-01T00:00:00,1951-12-03T00:00:00,1887-05-26T00:00:00,1971-07-04T00:00:00,1960-12-01T00:00:00,Robert,m,1807,,FR,Colliard,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1807
1350,false,,,,,22,VD,Vaud,St-Prex (VD),1,CN,Conseil national,1879-04-01T00:00:00,1879-04-01T00:00:00,1893-05-26T00:00:00,1879-04-01T00:00:00,1816-12-24T00:00:00,1893-05-26T00:00:00,1893-05-26T00:00:00,Jules,m,1808,,FR,Colomb,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1808
1351,false,,,,,10,FR,Fribourg,Romont (FR),2,CE,Conseil des Etats,1851-12-01T00:00:00,1851-12-01T00:00:00,1854-12-03T00:00:00,1851-12-01T00:00:00,1802-08-24T00:00:00,1868-10-22T00:00:00,1854-12-03T00:00:00,Pierre-A.,m,1809,,FR,Comte,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1809
1352,false,,,,,24,NE,Neuchâtel,"Cernier (NE),Neuchâtel (NE)",99,CF,Conseil fédéral,1899-12-14T00:00:00,1899-12-14T00:00:00,1912-03-04T00:00:00,1899-12-14T00:00:00,1847-08-14T00:00:00,1922-11-17T00:00:00,1912-03-04T00:00:00,H. Robert,m,1810,,FR,Comtesse,,,,,,2015-05-17T21:18:19.387,,Comtesse,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,,1810
1353,false,,,,,18,GR,Grisons,"Disentis/Mustér (GR),Disentis/Mustér (GR)",1,CN,Conseil national,1935-12-02T00:00:00,1935-12-02T00:00:00,1963-12-01T00:00:00,1935-12-02T00:00:00,1894-01-16T00:00:00,1974-10-06T00:00:00,1963-12-01T00:00:00,Josef,m,1811,,FR,Condrau,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1811
1354,false,,,,,22,VD,Vaud,Romainmôtier (VD),1,CN,Conseil national,1869-12-06T00:00:00,1869-12-06T00:00:00,1882-08-16T00:00:00,1869-12-06T00:00:00,1832-08-08T00:00:00,1882-08-16T00:00:00,1882-08-16T00:00:00,Georges L.,m,1812,,FR,Contesse,,,,,,2015-05-17T21:18:19.387,,Contesse,,,,,,,,,,1812
1355,false,,,,,1,ZH,Zurich,"Schiers (GR),Brigue (VS)",1,CN,Conseil national,1951-12-03T00:00:00,1951-12-03T00:00:00,1971-11-28T00:00:00,1951-12-03T00:00:00,1915-07-27T00:00:00,1996-03-20T00:00:00,1971-11-28T00:00:00,Hans,m,1813,,FR,Conzett,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1813
1356,false,,,,,1,ZH,Zurich,Schiers (GR),1,CN,Conseil national,1917-12-03T00:00:00,1917-12-03T00:00:00,1918-10-24T00:00:00,1917-12-03T00:00:00,1886-08-03T00:00:00,1918-10-24T00:00:00,1918-10-24T00:00:00,Hans C.,m,1814,,FR,Conzett,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1814
1357,false,,,,,22,VD,Vaud,"Villette (Lavaux) (VD),Epesses (VD)",1,CN,Conseil national,1860-12-03T00:00:00,1860-12-03T00:00:00,1866-03-25T00:00:00,1860-12-03T00:00:00,1815-05-28T00:00:00,1866-03-25T00:00:00,1866-03-25T00:00:00,François-S.,m,1815,,FR,Corboz,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1815
1358,false,,,,,24,NE,Neuchâtel,"La Chaux-de-Fonds (NE),Moudon (VD)",2,CE,Conseil des Etats,1876-03-06T00:00:00,1876-03-06T00:00:00,1893-12-03T00:00:00,1876-03-06T00:00:00,1834-07-28T00:00:00,1896-05-13T00:00:00,1893-12-03T00:00:00,Augste G. A.,m,1816,,FR,Cornaz,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1816
1359,false,,,,,22,VD,Vaud,Cudrefin (VD),1,CN,Conseil national,1922-12-04T00:00:00,1922-12-04T00:00:00,1925-12-06T00:00:00,1922-12-04T00:00:00,1863-09-19T00:00:00,1935-08-14T00:00:00,1925-12-06T00:00:00,Ferdinand,m,1817,,FR,Cornaz,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1817
1360,false,,,,,22,VD,Vaud,"Ollon (VD),Rivaz (VD)",1,CN,Conseil national,1864-07-04T00:00:00,1864-07-04T00:00:00,1875-01-01T00:00:00,1864-07-04T00:00:00,1821-10-23T00:00:00,1885-03-24T00:00:00,1875-01-01T00:00:00,Charles-F.,m,1818,,FR,Cossy,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1818
1361,false,,,,,22,VD,Vaud,Puidoux (VD),1,CN,Conseil national,1974-01-28T00:00:00,1974-01-28T00:00:00,1979-11-25T00:00:00,1974-01-28T00:00:00,1920-06-11T00:00:00,1999-08-20T00:00:00,1979-11-25T00:00:00,Maurice,m,1819,,FR,Cossy,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1819
1362,false,,,,,22,VD,Vaud,"Aigle (VD),Ollon (VD),Rivaz (VD)",1,CN,Conseil national,1917-12-03T00:00:00,1917-12-03T00:00:00,1920-05-22T00:00:00,1917-12-03T00:00:00,1861-02-22T00:00:00,1920-05-22T00:00:00,1920-05-22T00:00:00,Robert,m,1820,,FR,Cossy,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1820
1363,false,,,,,25,GE,Genève,Genève (GE),1,CN,Conseil national,1947-12-01T00:00:00,1947-12-01T00:00:00,1959-12-06T00:00:00,1947-12-01T00:00:00,1901-11-30T00:00:00,1985-07-02T00:00:00,1959-12-06T00:00:00,Fernand,m,1821,,FR,Cottier,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1821
1364,false,,,,,22,VD,Vaud,"Daillens (VD),Rougemont (VD)",1,CN,Conseil national,1935-12-02T00:00:00,1935-12-02T00:00:00,1951-12-02T00:00:00,1935-12-02T00:00:00,1897-05-28T00:00:00,1973-05-18T00:00:00,1951-12-02T00:00:00,Henry,m,1822,,FR,Cottier,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1822
1365,false,,,,,23,VS,Valais,Martigny (VS),1,CN,Conseil national,1920-12-06T00:00:00,1920-12-06T00:00:00,1928-12-02T00:00:00,1920-12-06T00:00:00,1875-07-28T00:00:00,1939-03-21T00:00:00,1928-12-02T00:00:00,Jules-Jean,m,1823,,FR,Couchepin,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1823
1366,false,,,,,24,NE,Neuchâtel,Couvet (NE),1,CN,Conseil national,1884-06-04T00:00:00,1884-06-04T00:00:00,1884-10-01T00:00:00,1884-06-04T00:00:00,1836-09-22T00:00:00,1890-04-17T00:00:00,1884-10-01T00:00:00,Louis Edouard,m,1824,,FR,Coulin,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,,1824
